instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10466562,40885,NIFTY2450220850PE,NIFTY,0.0,2024-05-02,20850.0,0.05,50,PE,NFO-OPT,NFO
10465026,40879,NIFTY2450220800CE,NIFTY,0.0,2024-05-02,20800.0,0.05,50,CE,NFO-OPT,NFO
10465282,40880,NIFTY2450220800PE,NIFTY,0.0,2024-05-02,20800.0,0.05,50,PE,NFO-OPT,NFO
10464002,40875,NIFTY2450220750CE,NIFTY,0.0,2024-05-02,20750.0,0.05,50,CE,NFO-OPT,NFO
10464258,40876,NIFTY2450220750PE,NIFTY,0.0,2024-05-02,20750.0,0.05,50,PE,NFO-OPT,NFO
10456834,40847,NIFTY2450220700CE,NIFTY,0.0,2024-05-02,20700.0,0.05,50,CE,NFO-OPT,NFO
10457346,40849,NIFTY2450220700PE,NIFTY,0.0,2024-05-02,20700.0,0.05,50,PE,NFO-OPT,NFO
10456322,40845,NIFTY2450220650CE,NIFTY,0.0,2024-05-02,20650.0,0.05,50,CE,NFO-OPT,NFO
10456578,40846,NIFTY2450220650PE,NIFTY,0.0,2024-05-02,20650.0,0.05,50,PE,NFO-OPT,NFO
10455810,40843,NIFTY2450220600CE,NIFTY,0.0,2024-05-02,20600.0,0.05,50,CE,NFO-OPT,NFO
10456066,40844,NIFTY2450220600PE,NIFTY,0.0,2024-05-02,20600.0,0.05,50,PE,NFO-OPT,NFO
10455042,40840,NIFTY2450220550CE,NIFTY,0.0,2024-05-02,20550.0,0.05,50,CE,NFO-OPT,NFO
10455298,40841,NIFTY2450220550PE,NIFTY,0.0,2024-05-02,20550.0,0.05,50,PE,NFO-OPT,NFO
10454274,40837,NIFTY2450220500CE,NIFTY,0.0,2024-05-02,20500.0,0.05,50,CE,NFO-OPT,NFO
10454530,40838,NIFTY2450220500PE,NIFTY,0.0,2024-05-02,20500.0,0.05,50,PE,NFO-OPT,NFO
10453250,40833,NIFTY2450220450CE,NIFTY,0.0,2024-05-02,20450.0,0.05,50,CE,NFO-OPT,NFO
10454018,40836,NIFTY2450220450PE,NIFTY,0.0,2024-05-02,20450.0,0.05,50,PE,NFO-OPT,NFO
10451458,40826,NIFTY2450220400CE,NIFTY,0.0,2024-05-02,20400.0,0.05,50,CE,NFO-OPT,NFO
10451714,40827,NIFTY2450220400PE,NIFTY,0.0,2024-05-02,20400.0,0.05,50,PE,NFO-OPT,NFO
10434562,40760,NIFTY2450220350CE,NIFTY,0.0,2024-05-02,20350.0,0.05,50,CE,NFO-OPT,NFO
10434818,40761,NIFTY2450220350PE,NIFTY,0.0,2024-05-02,20350.0,0.05,50,PE,NFO-OPT,NFO
10434050,40758,NIFTY2450220300CE,NIFTY,0.0,2024-05-02,20300.0,0.05,50,CE,NFO-OPT,NFO
10434306,40759,NIFTY2450220300PE,NIFTY,0.0,2024-05-02,20300.0,0.05,50,PE,NFO-OPT,NFO
10429186,40739,NIFTY2450220250CE,NIFTY,0.0,2024-05-02,20250.0,0.05,50,CE,NFO-OPT,NFO
10429442,40740,NIFTY2450220250PE,NIFTY,0.0,2024-05-02,20250.0,0.05,50,PE,NFO-OPT,NFO
11946498,46666,NIFTY2450920750CE,NIFTY,0.0,2024-05-09,20750.0,0.05,50,CE,NFO-OPT,NFO
11947010,46668,NIFTY2450920750PE,NIFTY,0.0,2024-05-09,20750.0,0.05,50,PE,NFO-OPT,NFO
11947266,46669,NIFTY2450920800CE,NIFTY,0.0,2024-05-09,20800.0,0.05,50,CE,NFO-OPT,NFO
11950338,46681,NIFTY2450920800PE,NIFTY,0.0,2024-05-09,20800.0,0.05,50,PE,NFO-OPT,NFO
11950850,46683,NIFTY2450920850CE,NIFTY,0.0,2024-05-09,20850.0,0.05,50,CE,NFO-OPT,NFO
11954946,46699,NIFTY2450920850PE,NIFTY,0.0,2024-05-09,20850.0,0.05,50,PE,NFO-OPT,NFO
11955202,46700,NIFTY2450920900CE,NIFTY,0.0,2024-05-09,20900.0,0.05,50,CE,NFO-OPT,NFO
11955970,46703,NIFTY2450920900PE,NIFTY,0.0,2024-05-09,20900.0,0.05,50,PE,NFO-OPT,NFO
11956226,46704,NIFTY2450920950CE,NIFTY,0.0,2024-05-09,20950.0,0.05,50,CE,NFO-OPT,NFO
11959554,46717,NIFTY2450920950PE,NIFTY,0.0,2024-05-09,20950.0,0.05,50,PE,NFO-OPT,NFO
11960066,46719,NIFTY2450921000CE,NIFTY,0.0,2024-05-09,21000.0,0.05,50,CE,NFO-OPT,NFO
11960322,46720,NIFTY2450921000PE,NIFTY,0.0,2024-05-09,21000.0,0.05,50,PE,NFO-OPT,NFO
11960578,46721,NIFTY2450921050CE,NIFTY,0.0,2024-05-09,21050.0,0.05,50,CE,NFO-OPT,NFO
11960834,46722,NIFTY2450921050PE,NIFTY,0.0,2024-05-09,21050.0,0.05,50,PE,NFO-OPT,NFO
11961090,46723,NIFTY2450921100CE,NIFTY,0.0,2024-05-09,21100.0,0.05,50,CE,NFO-OPT,NFO
11975426,46779,NIFTY2450921100PE,NIFTY,0.0,2024-05-09,21100.0,0.05,50,PE,NFO-OPT,NFO
11975682,46780,NIFTY2450921150CE,NIFTY,0.0,2024-05-09,21150.0,0.05,50,CE,NFO-OPT,NFO
11975938,46781,NIFTY2450921150PE,NIFTY,0.0,2024-05-09,21150.0,0.05,50,PE,NFO-OPT,NFO
11976194,46782,NIFTY2450921200CE,NIFTY,0.0,2024-05-09,21200.0,0.05,50,CE,NFO-OPT,NFO
11976450,46783,NIFTY2450921200PE,NIFTY,0.0,2024-05-09,21200.0,0.05,50,PE,NFO-OPT,NFO
11976706,46784,NIFTY2450921250CE,NIFTY,0.0,2024-05-09,21250.0,0.05,50,CE,NFO-OPT,NFO
11976962,46785,NIFTY2450921250PE,NIFTY,0.0,2024-05-09,21250.0,0.05,50,PE,NFO-OPT,NFO
11979778,46796,NIFTY2450921300CE,NIFTY,0.0,2024-05-09,21300.0,0.05,50,CE,NFO-OPT,NFO
11980034,46797,NIFTY2450921300PE,NIFTY,0.0,2024-05-09,21300.0,0.05,50,PE,NFO-OPT,NFO
11980802,46800,NIFTY2450921350CE,NIFTY,0.0,2024-05-09,21350.0,0.05,50,CE,NFO-OPT,NFO
11981570,46803,NIFTY2450921350PE,NIFTY,0.0,2024-05-09,21350.0,0.05,50,PE,NFO-OPT,NFO
11981826,46804,NIFTY2450921400CE,NIFTY,0.0,2024-05-09,21400.0,0.05,50,CE,NFO-OPT,NFO
11983106,46809,NIFTY2450921400PE,NIFTY,0.0,2024-05-09,21400.0,0.05,50,PE,NFO-OPT,NFO
11984386,46814,NIFTY2450921450CE,NIFTY,0.0,2024-05-09,21450.0,0.05,50,CE,NFO-OPT,NFO
11991298,46841,NIFTY2450921450PE,NIFTY,0.0,2024-05-09,21450.0,0.05,50,PE,NFO-OPT,NFO
11991554,46842,NIFTY2450921500CE,NIFTY,0.0,2024-05-09,21500.0,0.05,50,CE,NFO-OPT,NFO
11993346,46849,NIFTY2450921500PE,NIFTY,0.0,2024-05-09,21500.0,0.05,50,PE,NFO-OPT,NFO
11993602,46850,NIFTY2450921550CE,NIFTY,0.0,2024-05-09,21550.0,0.05,50,CE,NFO-OPT,NFO
11994370,46853,NIFTY2450921550PE,NIFTY,0.0,2024-05-09,21550.0,0.05,50,PE,NFO-OPT,NFO
11994626,46854,NIFTY2450921600CE,NIFTY,0.0,2024-05-09,21600.0,0.05,50,CE,NFO-OPT,NFO
11994882,46855,NIFTY2450921600PE,NIFTY,0.0,2024-05-09,21600.0,0.05,50,PE,NFO-OPT,NFO
11995138,46856,NIFTY2450921650CE,NIFTY,0.0,2024-05-09,21650.0,0.05,50,CE,NFO-OPT,NFO
11997442,46865,NIFTY2450921650PE,NIFTY,0.0,2024-05-09,21650.0,0.05,50,PE,NFO-OPT,NFO
11997698,46866,NIFTY2450921700CE,NIFTY,0.0,2024-05-09,21700.0,0.05,50,CE,NFO-OPT,NFO
11998466,46869,NIFTY2450921700PE,NIFTY,0.0,2024-05-09,21700.0,0.05,50,PE,NFO-OPT,NFO
11998722,46870,NIFTY2450921750CE,NIFTY,0.0,2024-05-09,21750.0,0.05,50,CE,NFO-OPT,NFO
12001538,46881,NIFTY2450921750PE,NIFTY,0.0,2024-05-09,21750.0,0.05,50,PE,NFO-OPT,NFO
12001794,46882,NIFTY2450921800CE,NIFTY,0.0,2024-05-09,21800.0,0.05,50,CE,NFO-OPT,NFO
12002306,46884,NIFTY2450921800PE,NIFTY,0.0,2024-05-09,21800.0,0.05,50,PE,NFO-OPT,NFO
12002562,46885,NIFTY2450921850CE,NIFTY,0.0,2024-05-09,21850.0,0.05,50,CE,NFO-OPT,NFO
12003074,46887,NIFTY2450921850PE,NIFTY,0.0,2024-05-09,21850.0,0.05,50,PE,NFO-OPT,NFO
12003330,46888,NIFTY2450921900CE,NIFTY,0.0,2024-05-09,21900.0,0.05,50,CE,NFO-OPT,NFO
12004098,46891,NIFTY2450921900PE,NIFTY,0.0,2024-05-09,21900.0,0.05,50,PE,NFO-OPT,NFO
12004354,46892,NIFTY2450921950CE,NIFTY,0.0,2024-05-09,21950.0,0.05,50,CE,NFO-OPT,NFO
12004610,46893,NIFTY2450921950PE,NIFTY,0.0,2024-05-09,21950.0,0.05,50,PE,NFO-OPT,NFO
12004866,46894,NIFTY2450922000CE,NIFTY,0.0,2024-05-09,22000.0,0.05,50,CE,NFO-OPT,NFO
12005122,46895,NIFTY2450922000PE,NIFTY,0.0,2024-05-09,22000.0,0.05,50,PE,NFO-OPT,NFO
12005378,46896,NIFTY2450922050CE,NIFTY,0.0,2024-05-09,22050.0,0.05,50,CE,NFO-OPT,NFO
12006146,46899,NIFTY2450922050PE,NIFTY,0.0,2024-05-09,22050.0,0.05,50,PE,NFO-OPT,NFO
12006914,46902,NIFTY2450922100CE,NIFTY,0.0,2024-05-09,22100.0,0.05,50,CE,NFO-OPT,NFO
12007170,46903,NIFTY2450922100PE,NIFTY,0.0,2024-05-09,22100.0,0.05,50,PE,NFO-OPT,NFO
12007426,46904,NIFTY2450922150CE,NIFTY,0.0,2024-05-09,22150.0,0.05,50,CE,NFO-OPT,NFO
12007682,46905,NIFTY2450922150PE,NIFTY,0.0,2024-05-09,22150.0,0.05,50,PE,NFO-OPT,NFO
12007938,46906,NIFTY2450922200CE,NIFTY,0.0,2024-05-09,22200.0,0.05,50,CE,NFO-OPT,NFO
12009218,46911,NIFTY2450922200PE,NIFTY,0.0,2024-05-09,22200.0,0.05,50,PE,NFO-OPT,NFO
12009474,46912,NIFTY2450922250CE,NIFTY,0.0,2024-05-09,22250.0,0.05,50,CE,NFO-OPT,NFO
12010242,46915,NIFTY2450922250PE,NIFTY,0.0,2024-05-09,22250.0,0.05,50,PE,NFO-OPT,NFO
12010498,46916,NIFTY2450922300CE,NIFTY,0.0,2024-05-09,22300.0,0.05,50,CE,NFO-OPT,NFO
12010754,46917,NIFTY2450922300PE,NIFTY,0.0,2024-05-09,22300.0,0.05,50,PE,NFO-OPT,NFO
12011778,46921,NIFTY2450922350CE,NIFTY,0.0,2024-05-09,22350.0,0.05,50,CE,NFO-OPT,NFO
12012546,46924,NIFTY2450922350PE,NIFTY,0.0,2024-05-09,22350.0,0.05,50,PE,NFO-OPT,NFO
12012802,46925,NIFTY2450922400CE,NIFTY,0.0,2024-05-09,22400.0,0.05,50,CE,NFO-OPT,NFO
12015106,46934,NIFTY2450922400PE,NIFTY,0.0,2024-05-09,22400.0,0.05,50,PE,NFO-OPT,NFO
12015362,46935,NIFTY2450922450CE,NIFTY,0.0,2024-05-09,22450.0,0.05,50,CE,NFO-OPT,NFO
12016130,46938,NIFTY2450922450PE,NIFTY,0.0,2024-05-09,22450.0,0.05,50,PE,NFO-OPT,NFO
12016386,46939,NIFTY2450922500CE,NIFTY,0.0,2024-05-09,22500.0,0.05,50,CE,NFO-OPT,NFO
12016642,46940,NIFTY2450922500PE,NIFTY,0.0,2024-05-09,22500.0,0.05,50,PE,NFO-OPT,NFO
12016898,46941,NIFTY2450922550CE,NIFTY,0.0,2024-05-09,22550.0,0.05,50,CE,NFO-OPT,NFO
12020226,46954,NIFTY2450922550PE,NIFTY,0.0,2024-05-09,22550.0,0.05,50,PE,NFO-OPT,NFO
12020482,46955,NIFTY2450922600CE,NIFTY,0.0,2024-05-09,22600.0,0.05,50,CE,NFO-OPT,NFO
12020738,46956,NIFTY2450922600PE,NIFTY,0.0,2024-05-09,22600.0,0.05,50,PE,NFO-OPT,NFO
12020994,46957,NIFTY2450922650CE,NIFTY,0.0,2024-05-09,22650.0,0.05,50,CE,NFO-OPT,NFO
12022274,46962,NIFTY2450922650PE,NIFTY,0.0,2024-05-09,22650.0,0.05,50,PE,NFO-OPT,NFO
12022530,46963,NIFTY2450922700CE,NIFTY,0.0,2024-05-09,22700.0,0.05,50,CE,NFO-OPT,NFO
12022786,46964,NIFTY2450922700PE,NIFTY,0.0,2024-05-09,22700.0,0.05,50,PE,NFO-OPT,NFO
12023042,46965,NIFTY2450922750CE,NIFTY,0.0,2024-05-09,22750.0,0.05,50,CE,NFO-OPT,NFO
12023554,46967,NIFTY2450922750PE,NIFTY,0.0,2024-05-09,22750.0,0.05,50,PE,NFO-OPT,NFO
12023810,46968,NIFTY2450922800CE,NIFTY,0.0,2024-05-09,22800.0,0.05,50,CE,NFO-OPT,NFO
12024066,46969,NIFTY2450922800PE,NIFTY,0.0,2024-05-09,22800.0,0.05,50,PE,NFO-OPT,NFO
12024322,46970,NIFTY2450922850CE,NIFTY,0.0,2024-05-09,22850.0,0.05,50,CE,NFO-OPT,NFO
12024578,46971,NIFTY2450922850PE,NIFTY,0.0,2024-05-09,22850.0,0.05,50,PE,NFO-OPT,NFO
12024834,46972,NIFTY2450922900CE,NIFTY,0.0,2024-05-09,22900.0,0.05,50,CE,NFO-OPT,NFO
12025090,46973,NIFTY2450922900PE,NIFTY,0.0,2024-05-09,22900.0,0.05,50,PE,NFO-OPT,NFO
12027394,46982,NIFTY2450922950CE,NIFTY,0.0,2024-05-09,22950.0,0.05,50,CE,NFO-OPT,NFO
12027650,46983,NIFTY2450922950PE,NIFTY,0.0,2024-05-09,22950.0,0.05,50,PE,NFO-OPT,NFO
12029442,46990,NIFTY2450923000CE,NIFTY,0.0,2024-05-09,23000.0,0.05,50,CE,NFO-OPT,NFO
12030722,46995,NIFTY2450923000PE,NIFTY,0.0,2024-05-09,23000.0,0.05,50,PE,NFO-OPT,NFO
12031746,46999,NIFTY2450923050CE,NIFTY,0.0,2024-05-09,23050.0,0.05,50,CE,NFO-OPT,NFO
12032002,47000,NIFTY2450923050PE,NIFTY,0.0,2024-05-09,23050.0,0.05,50,PE,NFO-OPT,NFO
12032258,47001,NIFTY2450923100CE,NIFTY,0.0,2024-05-09,23100.0,0.05,50,CE,NFO-OPT,NFO
12032514,47002,NIFTY2450923100PE,NIFTY,0.0,2024-05-09,23100.0,0.05,50,PE,NFO-OPT,NFO
12032770,47003,NIFTY2450923150CE,NIFTY,0.0,2024-05-09,23150.0,0.05,50,CE,NFO-OPT,NFO
12033026,47004,NIFTY2450923150PE,NIFTY,0.0,2024-05-09,23150.0,0.05,50,PE,NFO-OPT,NFO
12033282,47005,NIFTY2450923200CE,NIFTY,0.0,2024-05-09,23200.0,0.05,50,CE,NFO-OPT,NFO
12033538,47006,NIFTY2450923200PE,NIFTY,0.0,2024-05-09,23200.0,0.05,50,PE,NFO-OPT,NFO
12033794,47007,NIFTY2450923250CE,NIFTY,0.0,2024-05-09,23250.0,0.05,50,CE,NFO-OPT,NFO
12034050,47008,NIFTY2450923250PE,NIFTY,0.0,2024-05-09,23250.0,0.05,50,PE,NFO-OPT,NFO
12034562,47010,NIFTY2450923300CE,NIFTY,0.0,2024-05-09,23300.0,0.05,50,CE,NFO-OPT,NFO
12034818,47011,NIFTY2450923300PE,NIFTY,0.0,2024-05-09,23300.0,0.05,50,PE,NFO-OPT,NFO
12035074,47012,NIFTY2450923350CE,NIFTY,0.0,2024-05-09,23350.0,0.05,50,CE,NFO-OPT,NFO
12035330,47013,NIFTY2450923350PE,NIFTY,0.0,2024-05-09,23350.0,0.05,50,PE,NFO-OPT,NFO
12036098,47016,NIFTY2450923400CE,NIFTY,0.0,2024-05-09,23400.0,0.05,50,CE,NFO-OPT,NFO
12039426,47029,NIFTY2450923400PE,NIFTY,0.0,2024-05-09,23400.0,0.05,50,PE,NFO-OPT,NFO
12039938,47031,NIFTY2450923450CE,NIFTY,0.0,2024-05-09,23450.0,0.05,50,CE,NFO-OPT,NFO
12040194,47032,NIFTY2450923450PE,NIFTY,0.0,2024-05-09,23450.0,0.05,50,PE,NFO-OPT,NFO
12040450,47033,NIFTY2450923500CE,NIFTY,0.0,2024-05-09,23500.0,0.05,50,CE,NFO-OPT,NFO
12040706,47034,NIFTY2450923500PE,NIFTY,0.0,2024-05-09,23500.0,0.05,50,PE,NFO-OPT,NFO
12040962,47035,NIFTY2450923550CE,NIFTY,0.0,2024-05-09,23550.0,0.05,50,CE,NFO-OPT,NFO
12041218,47036,NIFTY2450923550PE,NIFTY,0.0,2024-05-09,23550.0,0.05,50,PE,NFO-OPT,NFO
12041474,47037,NIFTY2450923600CE,NIFTY,0.0,2024-05-09,23600.0,0.05,50,CE,NFO-OPT,NFO
12043522,47045,NIFTY2450923600PE,NIFTY,0.0,2024-05-09,23600.0,0.05,50,PE,NFO-OPT,NFO
12043778,47046,NIFTY2450923650CE,NIFTY,0.0,2024-05-09,23650.0,0.05,50,CE,NFO-OPT,NFO
12044034,47047,NIFTY2450923650PE,NIFTY,0.0,2024-05-09,23650.0,0.05,50,PE,NFO-OPT,NFO
12044290,47048,NIFTY2450923700CE,NIFTY,0.0,2024-05-09,23700.0,0.05,50,CE,NFO-OPT,NFO
12045570,47053,NIFTY2450923700PE,NIFTY,0.0,2024-05-09,23700.0,0.05,50,PE,NFO-OPT,NFO
12045826,47054,NIFTY2450923750CE,NIFTY,0.0,2024-05-09,23750.0,0.05,50,CE,NFO-OPT,NFO
12046082,47055,NIFTY2450923750PE,NIFTY,0.0,2024-05-09,23750.0,0.05,50,PE,NFO-OPT,NFO
12046338,47056,NIFTY2450923800CE,NIFTY,0.0,2024-05-09,23800.0,0.05,50,CE,NFO-OPT,NFO
12046594,47057,NIFTY2450923800PE,NIFTY,0.0,2024-05-09,23800.0,0.05,50,PE,NFO-OPT,NFO
12046850,47058,NIFTY2450923850CE,NIFTY,0.0,2024-05-09,23850.0,0.05,50,CE,NFO-OPT,NFO
12047106,47059,NIFTY2450923850PE,NIFTY,0.0,2024-05-09,23850.0,0.05,50,PE,NFO-OPT,NFO
12047362,47060,NIFTY2450923900CE,NIFTY,0.0,2024-05-09,23900.0,0.05,50,CE,NFO-OPT,NFO
12047618,47061,NIFTY2450923900PE,NIFTY,0.0,2024-05-09,23900.0,0.05,50,PE,NFO-OPT,NFO
12047874,47062,NIFTY2450923950CE,NIFTY,0.0,2024-05-09,23950.0,0.05,50,CE,NFO-OPT,NFO
12048642,47065,NIFTY2450923950PE,NIFTY,0.0,2024-05-09,23950.0,0.05,50,PE,NFO-OPT,NFO
12048898,47066,NIFTY2450924000CE,NIFTY,0.0,2024-05-09,24000.0,0.05,50,CE,NFO-OPT,NFO
12049154,47067,NIFTY2450924000PE,NIFTY,0.0,2024-05-09,24000.0,0.05,50,PE,NFO-OPT,NFO
12049410,47068,NIFTY2450924050CE,NIFTY,0.0,2024-05-09,24050.0,0.05,50,CE,NFO-OPT,NFO
12049922,47070,NIFTY2450924050PE,NIFTY,0.0,2024-05-09,24050.0,0.05,50,PE,NFO-OPT,NFO
12050178,47071,NIFTY2450924100CE,NIFTY,0.0,2024-05-09,24100.0,0.05,50,CE,NFO-OPT,NFO
12050690,47073,NIFTY2450924100PE,NIFTY,0.0,2024-05-09,24100.0,0.05,50,PE,NFO-OPT,NFO
12050946,47074,NIFTY2450924150CE,NIFTY,0.0,2024-05-09,24150.0,0.05,50,CE,NFO-OPT,NFO
12051202,47075,NIFTY2450924150PE,NIFTY,0.0,2024-05-09,24150.0,0.05,50,PE,NFO-OPT,NFO
12051458,47076,NIFTY2450924200CE,NIFTY,0.0,2024-05-09,24200.0,0.05,50,CE,NFO-OPT,NFO
12051970,47078,NIFTY2450924200PE,NIFTY,0.0,2024-05-09,24200.0,0.05,50,PE,NFO-OPT,NFO
12052226,47079,NIFTY2450924250CE,NIFTY,0.0,2024-05-09,24250.0,0.05,50,CE,NFO-OPT,NFO
12052482,47080,NIFTY2450924250PE,NIFTY,0.0,2024-05-09,24250.0,0.05,50,PE,NFO-OPT,NFO
12052738,47081,NIFTY2450924300CE,NIFTY,0.0,2024-05-09,24300.0,0.05,50,CE,NFO-OPT,NFO
12052994,47082,NIFTY2450924300PE,NIFTY,0.0,2024-05-09,24300.0,0.05,50,PE,NFO-OPT,NFO
12053250,47083,NIFTY2450924350CE,NIFTY,0.0,2024-05-09,24350.0,0.05,50,CE,NFO-OPT,NFO
12053506,47084,NIFTY2450924350PE,NIFTY,0.0,2024-05-09,24350.0,0.05,50,PE,NFO-OPT,NFO
12053762,47085,NIFTY2450924400CE,NIFTY,0.0,2024-05-09,24400.0,0.05,50,CE,NFO-OPT,NFO
12054018,47086,NIFTY2450924400PE,NIFTY,0.0,2024-05-09,24400.0,0.05,50,PE,NFO-OPT,NFO
14570754,56917,NIFTY24MAY22500CE,NIFTY,0.0,2024-05-30,22500.0,0.05,50,CE,NFO-OPT,NFO
14571010,56918,NIFTY24MAY22500PE,NIFTY,0.0,2024-05-30,22500.0,0.05,50,PE,NFO-OPT,NFO
14571266,56919,NIFTY24MAY22550CE,NIFTY,0.0,2024-05-30,22550.0,0.05,50,CE,NFO-OPT,NFO
14571522,56920,NIFTY24MAY22550PE,NIFTY,0.0,2024-05-30,22550.0,0.05,50,PE,NFO-OPT,NFO
14570242,56915,NIFTY24MAY22450CE,NIFTY,0.0,2024-05-30,22450.0,0.05,50,CE,NFO-OPT,NFO
14570498,56916,NIFTY24MAY22450PE,NIFTY,0.0,2024-05-30,22450.0,0.05,50,PE,NFO-OPT,NFO
14571778,56921,NIFTY24MAY22600CE,NIFTY,0.0,2024-05-30,22600.0,0.05,50,CE,NFO-OPT,NFO
14572034,56922,NIFTY24MAY22600PE,NIFTY,0.0,2024-05-30,22600.0,0.05,50,PE,NFO-OPT,NFO
14569730,56913,NIFTY24MAY22400CE,NIFTY,0.0,2024-05-30,22400.0,0.05,50,CE,NFO-OPT,NFO
14569986,56914,NIFTY24MAY22400PE,NIFTY,0.0,2024-05-30,22400.0,0.05,50,PE,NFO-OPT,NFO
14572290,56923,NIFTY24MAY22650CE,NIFTY,0.0,2024-05-30,22650.0,0.05,50,CE,NFO-OPT,NFO
14572546,56924,NIFTY24MAY22650PE,NIFTY,0.0,2024-05-30,22650.0,0.05,50,PE,NFO-OPT,NFO
14569218,56911,NIFTY24MAY22350CE,NIFTY,0.0,2024-05-30,22350.0,0.05,50,CE,NFO-OPT,NFO
14569474,56912,NIFTY24MAY22350PE,NIFTY,0.0,2024-05-30,22350.0,0.05,50,PE,NFO-OPT,NFO
14572802,56925,NIFTY24MAY22700CE,NIFTY,0.0,2024-05-30,22700.0,0.05,50,CE,NFO-OPT,NFO
14573058,56926,NIFTY24MAY22700PE,NIFTY,0.0,2024-05-30,22700.0,0.05,50,PE,NFO-OPT,NFO
14568706,56909,NIFTY24MAY22300CE,NIFTY,0.0,2024-05-30,22300.0,0.05,50,CE,NFO-OPT,NFO
14568962,56910,NIFTY24MAY22300PE,NIFTY,0.0,2024-05-30,22300.0,0.05,50,PE,NFO-OPT,NFO
14573314,56927,NIFTY24MAY22750CE,NIFTY,0.0,2024-05-30,22750.0,0.05,50,CE,NFO-OPT,NFO
14573570,56928,NIFTY24MAY22750PE,NIFTY,0.0,2024-05-30,22750.0,0.05,50,PE,NFO-OPT,NFO
14568194,56907,NIFTY24MAY22250CE,NIFTY,0.0,2024-05-30,22250.0,0.05,50,CE,NFO-OPT,NFO
14568450,56908,NIFTY24MAY22250PE,NIFTY,0.0,2024-05-30,22250.0,0.05,50,PE,NFO-OPT,NFO
14573826,56929,NIFTY24MAY22800CE,NIFTY,0.0,2024-05-30,22800.0,0.05,50,CE,NFO-OPT,NFO
14574082,56930,NIFTY24MAY22800PE,NIFTY,0.0,2024-05-30,22800.0,0.05,50,PE,NFO-OPT,NFO
14567682,56905,NIFTY24MAY22200CE,NIFTY,0.0,2024-05-30,22200.0,0.05,50,CE,NFO-OPT,NFO
14567938,56906,NIFTY24MAY22200PE,NIFTY,0.0,2024-05-30,22200.0,0.05,50,PE,NFO-OPT,NFO
14574338,56931,NIFTY24MAY22850CE,NIFTY,0.0,2024-05-30,22850.0,0.05,50,CE,NFO-OPT,NFO
14574594,56932,NIFTY24MAY22850PE,NIFTY,0.0,2024-05-30,22850.0,0.05,50,PE,NFO-OPT,NFO
14567170,56903,NIFTY24MAY22150CE,NIFTY,0.0,2024-05-30,22150.0,0.05,50,CE,NFO-OPT,NFO
14567426,56904,NIFTY24MAY22150PE,NIFTY,0.0,2024-05-30,22150.0,0.05,50,PE,NFO-OPT,NFO
14575106,56934,NIFTY24MAY22900PE,NIFTY,0.0,2024-05-30,22900.0,0.05,50,PE,NFO-OPT,NFO
14566658,56901,NIFTY24MAY22100CE,NIFTY,0.0,2024-05-30,22100.0,0.05,50,CE,NFO-OPT,NFO
14590210,56993,NIFTY24MAY24400CE,NIFTY,0.0,2024-05-30,24400.0,0.05,50,CE,NFO-OPT,NFO
14590466,56994,NIFTY24MAY24400PE,NIFTY,0.0,2024-05-30,24400.0,0.05,50,PE,NFO-OPT,NFO
14589698,56991,NIFTY24MAY24350CE,NIFTY,0.0,2024-05-30,24350.0,0.05,50,CE,NFO-OPT,NFO
14589954,56992,NIFTY24MAY24350PE,NIFTY,0.0,2024-05-30,24350.0,0.05,50,PE,NFO-OPT,NFO
14589186,56989,NIFTY24MAY24300CE,NIFTY,0.0,2024-05-30,24300.0,0.05,50,CE,NFO-OPT,NFO
14589442,56990,NIFTY24MAY24300PE,NIFTY,0.0,2024-05-30,24300.0,0.05,50,PE,NFO-OPT,NFO
14588674,56987,NIFTY24MAY24250CE,NIFTY,0.0,2024-05-30,24250.0,0.05,50,CE,NFO-OPT,NFO
14588930,56988,NIFTY24MAY24250PE,NIFTY,0.0,2024-05-30,24250.0,0.05,50,PE,NFO-OPT,NFO
14588162,56985,NIFTY24MAY24200CE,NIFTY,0.0,2024-05-30,24200.0,0.05,50,CE,NFO-OPT,NFO
14588418,56986,NIFTY24MAY24200PE,NIFTY,0.0,2024-05-30,24200.0,0.05,50,PE,NFO-OPT,NFO
14587650,56983,NIFTY24MAY24150CE,NIFTY,0.0,2024-05-30,24150.0,0.05,50,CE,NFO-OPT,NFO
14587906,56984,NIFTY24MAY24150PE,NIFTY,0.0,2024-05-30,24150.0,0.05,50,PE,NFO-OPT,NFO
14587138,56981,NIFTY24MAY24100CE,NIFTY,0.0,2024-05-30,24100.0,0.05,50,CE,NFO-OPT,NFO
14587394,56982,NIFTY24MAY24100PE,NIFTY,0.0,2024-05-30,24100.0,0.05,50,PE,NFO-OPT,NFO
14586626,56979,NIFTY24MAY24050CE,NIFTY,0.0,2024-05-30,24050.0,0.05,50,CE,NFO-OPT,NFO
14586882,56980,NIFTY24MAY24050PE,NIFTY,0.0,2024-05-30,24050.0,0.05,50,PE,NFO-OPT,NFO
14586114,56977,NIFTY24MAY24000CE,NIFTY,0.0,2024-05-30,24000.0,0.05,50,CE,NFO-OPT,NFO
14586370,56978,NIFTY24MAY24000PE,NIFTY,0.0,2024-05-30,24000.0,0.05,50,PE,NFO-OPT,NFO
